minute,gpu_util,cpu_util,mem_pressure,temperature,ecc_event,network_state,throughput_factor,recovery_loss_potential,latent_risk_score,warning_window,gpu_util_mean_15m,gpu_util_mean_60m,gpu_util_mean_180m,gpu_util_std_60m,temp_mean_15m,temp_mean_60m,temp_mean_180m,temp_std_60m,mem_mean_60m,throughput_mean_60m,ecc_count_15m,ecc_count_60m,ecc_count_180m,degraded_mins_60m,severe_mins_180m,temp_delta_60m,gpu_delta_30m,mins_above_90_gpu_180m,mins_above_85_temp_180m
88,62.06,54.7,57.14,56.09,0,1.0,62.06,88,0.1113659027460907,0,58.13533333333333,61.6625,59.62078651685393,18.010003870259975,68.806,70.389,69.1905617977528,14.444567062640495,60.05733333333333,59.56366666666667,0.0,0.0,0.0,13.0,0.0,-4.529999999999994,-11.239999999999995,9.0,15.0
89,53.1,67.36,37.67,61.95,0,1.0,53.1,89,0.1113659027460907,0,58.72933333333334,61.80216666666667,59.54833333333334,17.908596467322003,70.13066666666667,70.20216666666667,69.11011111111111,14.480571096948674,59.47583333333333,59.70333333333334,0.0,0.0,0.0,13.0,0.0,-11.209999999999994,-18.82,9.0,15.0
90,73.61,66.61,58.26,81.03,0,1.0,73.61,90,0.1113659027460907,0,61.101333333333336,61.949,59.70285714285714,17.969605288856172,70.98866666666666,70.10483333333333,69.2410989010989,14.385954955155096,59.865833333333335,59.850166666666674,0.0,0.0,0.0,13.0,0.0,-5.840000000000003,-6.3799999999999955,9.0,15.0
91,51.21,56.82,76.72,74.47,0,0.7,43.53,91,0.1113659027460907,0,61.147333333333336,62.057833333333335,59.61054347826087,17.882807394554526,71.95133333333334,70.26266666666668,69.29793478260869,14.38094724334316,59.96933333333333,59.831,0.0,0.0,0.0,14.0,0.0,9.469999999999999,9.780000000000001,9.0,15.0
92,71.94,26.23,76.04,111.15,0,0.7,61.15,92,0.1185801699890808,0,62.08733333333334,62.09166666666667,59.74311827956989,17.899827304030726,73.96866666666666,70.9685,69.74795698924731,15.316784614670386,60.151666666666664,59.684999999999995,0.0,0.0,0.0,15.0,0.0,42.35000000000001,3.319999999999993,9.0,16.0
93,30.23,36.67,49.91,65.4,0,0.7,25.7,93,0.1185801699890808,0,60.41066666666667,62.06550000000001,59.429148936170215,17.94594750770079,73.22800000000001,70.91283333333334,69.70170212765957,15.331083755700178,60.03133333333333,59.583333333333336,0.0,0.0,0.0,16.0,0.0,-3.339999999999989,-30.790000000000003,9.0,16.0
94,66.88,42.61,41.23,69.1,0,0.7,56.84,94,0.1185801699890808,0,58.20933333333333,61.99466666666667,59.50757894736842,17.91792876069793,73.81533333333333,71.03383333333335,69.69536842105263,15.286848905620703,60.11266666666666,59.345166666666664,0.0,0.0,0.0,17.0,0.0,7.259999999999991,17.269999999999996,9.0,16.0
95,96.64,49.03,87.67,81.24,0,0.7,82.14,95,0.122206918329474,0,60.666666666666664,62.6625,59.894375,18.45112192859091,74.39866666666667,71.0905,69.815625,15.318774614112128,60.54266666666667,59.77133333333333,0.0,0.0,0.0,18.0,0.0,3.3999999999999915,59.29,10.0,16.0
96,97.5,45.11,88.15,83.62,1,0.7,82.87,96,0.1282311239957871,0,63.251999999999995,62.78333333333333,60.2820618556701,18.6574360753013,75.126,71.0285,69.9579381443299,15.259305560425767,60.3545,59.64833333333333,1.0,1.0,1.0,19.0,0.0,-3.719999999999999,6.209999999999994,11.0,16.0
97,33.29,58.78,52.66,63.44,0,0.7,28.29,97,0.1282311239957871,0,60.75599999999999,62.3805,60.00663265306122,19.03149828217438,74.60666666666667,70.72049999999999,69.89142857142856,15.222199825990096,60.181999999999995,59.162166666666664,1.0,1.0,1.0,20.0,0.0,-18.480000000000004,-5.329999999999998,11.0,16.0
98,37.76,29.1,73.09,38.83,0,1.0,37.76,98,0.1282311239957871,0,59.731333333333325,62.0,59.781919191919194,19.294310217773027,71.81866666666666,70.28183333333332,69.57767676767676,15.755351255750867,60.693666666666665,58.781666666666666,1.0,1.0,1.0,20.0,0.0,-26.320000000000007,1.7299999999999969,11.0,16.0
99,92.22,55.8,88.47,72.72,1,1.0,92.22,99,0.135430704422653,0,62.06733333333333,62.89266666666666,60.106300000000005,19.434651725297662,71.76333333333334,70.02566666666667,69.6091,15.584929200740387,61.336,59.67433333333334,2.0,2.0,2.0,20.0,0.0,-15.370000000000005,18.539999999999992,12.0,16.0
100,92.43,52.64,95.83,87.79,0,1.0,92.43,100,0.1400964430739581,0,64.16266666666667,63.51383333333333,60.42633663366337,19.77592467928879,72.33133333333333,70.29216666666666,69.78910891089109,15.751606330963511,61.88433333333333,60.2955,2.0,2.0,2.0,20.0,0.0,15.990000000000009,51.96000000000001,13.0,17.0
101,74.82,20.65,34.28,77.88,0,1.0,74.82,101,0.1400964430739581,0,64.67066666666666,63.781333333333336,60.56745098039216,19.819172661131716,73.15666666666667,70.60816666666666,69.86843137254903,15.709724235802863,61.419666666666664,60.563,2.0,2.0,2.0,20.0,0.0,18.959999999999994,9.149999999999991,13.0,17.0
102,51.07,64.63,70.87,58.43,0,1.0,51.07,102,0.1400964430739581,0,65.65066666666667,63.11566666666666,60.4752427184466,19.558156507930395,72.20933333333332,70.12166666666667,69.75737864077671,15.625725763935495,61.17966666666666,59.897333333333336,2.0,2.0,2.0,20.0,0.0,-29.190000000000005,-42.15,13.0,17.0
103,50.47,47.6,51.81,45.92,0,1.0,50.47,103,0.1400964430739581,0,64.878,62.77816666666667,60.379038461538464,19.59938614497624,71.53133333333334,69.839,69.52817307692308,15.90976671573636,61.44466666666667,59.55983333333334,2.0,2.0,2.0,20.0,0.0,-16.96,-4.450000000000003,13.0,17.0
104,73.42,44.37,74.73,70.45,0,1.0,73.42,104,0.1400964430739581,0,66.23266666666667,62.83233333333333,60.503238095238096,19.624635880604952,72.098,70.26,69.53695238095239,15.577191931621575,62.04233333333333,59.614000000000004,2.0,2.0,2.0,20.0,0.0,25.260000000000005,29.230000000000004,13.0,17.0
105,42.89,26.97,71.75,61.1,0,1.0,42.89,105,0.1400964430739581,0,64.18466666666667,62.33183333333333,60.33707547169811,19.745567749104175,70.76933333333334,70.35283333333334,69.45735849056604,15.504346694150948,62.1125,59.1135,2.0,2.0,2.0,20.0,0.0,5.57,4.859999999999999,13.0,17.0
106,30.92,65.71,35.89,67.16,0,1.0,30.92,106,0.1400964430739581,0,62.831999999999994,61.658500000000004,60.06214953271028,20.119167336697448,70.282,70.32900000000001,69.4358878504673,15.508201078073697,61.464333333333336,58.44016666666667,2.0,2.0,2.0,20.0,0.0,-1.4300000000000068,-19.6,13.0,17.0
107,30.55,26.84,75.0,31.47,0,1.0,30.55,107,0.1400964430739581,0,60.07266666666667,61.14116666666666,59.788888888888884,20.516115541712654,64.97,69.85,69.08435185185185,16.252048110826223,61.97,57.92283333333333,2.0,2.0,2.0,20.0,0.0,-28.740000000000002,-27.290000000000003,13.0,17.0
108,38.77,65.72,50.94,54.81,0,1.0,38.77,108,0.1400964430739581,0,60.642,60.19566666666666,59.59605504587156,20.210775055934437,64.264,69.48783333333334,68.95339449541285,16.342307897888183,61.292,56.977333333333334,2.0,2.0,2.0,20.0,0.0,-21.730000000000004,-16.61,13.0,17.0
109,60.16,32.27,49.46,69.78,0,1.0,60.16,109,0.1400964430739581,0,60.193999999999996,59.56133333333334,59.60118181818182,19.584696071830894,64.30933333333333,69.07783333333333,68.96090909090908,16.01247925326238,60.523166666666675,56.5885,2.0,2.0,2.0,19.0,0.0,-24.599999999999994,-39.74000000000001,13.0,17.0
110,58.32,43.8,63.18,56.93,0,1.0,58.32,110,0.1400964430739581,0,57.63933333333333,59.7245,59.589639639639636,19.53194345168959,62.68866666666666,69.08983333333332,68.85252252252252,16.002939400725005,60.286833333333334,56.873000000000005,2.0,2.0,2.0,18.0,0.0,0.7199999999999989,-1.4600000000000009,13.0,17.0
111,32.57,44.82,59.84,70.12,0,1.0,32.57,111,0.1400964430739581,0,53.31066666666666,59.41383333333333,59.34839285714286,19.815843437971342,61.788666666666664,68.79,68.86383928571429,15.807877568489038,60.691500000000005,56.690333333333335,1.0,2.0,2.0,17.0,0.0,-17.989999999999995,-26.15,13.0,17.0
112,66.41,44.77,64.42,83.76,0,1.0,66.41,112,0.1400964430739581,0,55.51866666666667,59.922666666666665,59.410884955752216,19.59200882292354,63.14333333333333,69.20733333333332,68.99566371681416,15.86793834575345,60.6435,57.289,1.0,2.0,2.0,16.0,0.0,25.040000000000006,-4.320000000000007,13.0,17.0
113,59.51,38.05,34.58,61.27,0,1.0,59.51,113,0.1400964430739581,0,56.96866666666667,59.266,59.41175438596491,18.911590581045388,64.63933333333334,68.75516666666667,68.9278947368421,15.69738837089363,59.671166666666664,56.87966666666667,1.0,2.0,2.0,15.0,0.0,-27.130000000000003,6.3799999999999955,13.0,17.0
114,39.26,47.1,73.65,70.91,0,1.0,39.26,114,0.1400964430739581,0,53.438,58.9845,59.23652173913043,19.08367981650769,64.51866666666668,68.49549999999999,68.9451304347826,15.526983339018864,59.81883333333334,56.7385,0.0,2.0,2.0,14.0,0.0,-15.579999999999998,-17.92,13.0,17.0
115,54.47,31.06,79.38,83.21,0,1.0,54.47,115,0.1400964430739581,0,50.90733333333333,58.6505,59.19543103448276,18.982449291429567,64.21333333333332,68.17699999999999,69.06810344827586,15.008742457964006,60.125,56.59066666666667,0.0,2.0,2.0,13.0,0.0,-19.11,-6.530000000000001,13.0,17.0
116,96.97,48.4,89.46,85.14,0,1.0,96.97,116,0.1474410204447115,0,52.384,59.701833333333326,59.5182905982906,19.33147652709213,64.69733333333333,69.049,69.20547008547008,14.42836280457138,60.29416666666667,57.72683333333334,0.0,2.0,2.0,12.0,0.0,52.32,29.769999999999996,14.0,18.0
117,31.85,49.81,41.5,70.16,0,1.0,31.85,117,0.1474410204447115,0,51.102666666666664,58.973499999999994,59.283813559322034,19.546288028113317,65.47933333333334,68.8375,69.2135593220339,14.315195390486172,59.69433333333333,57.1875,0.0,2.0,2.0,11.0,0.0,-12.689999999999998,-4.519999999999996,14.0,18.0
118,66.24,23.27,45.76,61.27,0,1.0,66.24,118,0.1474410204447115,0,52.154,58.85583333333333,59.342268907563025,19.479719074616774,66.50266666666667,68.57433333333333,69.14680672268906,14.306610107511894,59.934999999999995,57.25300000000001,0.0,2.0,2.0,10.0,0.0,-15.79,4.179999999999993,14.0,18.0
119,98.75,21.22,92.93,99.49,0,0.7,83.93,119,0.15239457952197,0,53.842666666666666,59.303,59.67066666666666,20.083293698064363,68.43866666666666,69.27033333333333,69.39966666666666,14.778121938277502,60.63816666666666,57.633,0.0,2.0,2.0,10.0,0.0,41.76,45.65,15.0,19.0
120,68.36,40.1,53.99,66.96,0,0.7,58.11,0,0.15239457952197,0,55.54066666666667,59.10916666666667,59.742479338842976,19.935831576578828,68.82933333333334,69.13033333333333,69.3795041322314,14.759230374343296,60.57516666666667,57.468333333333334,0.0,2.0,2.0,10.0,0.0,-8.400000000000006,-5.25,15.0,19.0
121,35.52,37.73,44.36,82.07,0,1.0,35.52,1,0.15239457952197,0,55.84733333333334,59.01066666666667,59.543934426229505,20.038995531735214,69.82333333333332,69.84766666666668,69.48352459016394,14.31059159334136,60.29933333333334,57.473333333333336,0.0,2.0,2.0,9.0,0.0,43.03999999999999,-15.689999999999998,15.0,19.0
122,79.39,41.39,49.22,92.94,0,1.0,79.39,2,0.1564297492524304,0,59.10333333333333,59.19016666666666,59.70528455284553,20.174309850348113,73.92133333333332,69.92116666666666,69.67422764227642,14.41908517416715,59.9095,57.652833333333334,0.0,2.0,2.0,9.0,0.0,4.409999999999997,7.450000000000003,15.0,20.0
123,79.56,31.58,77.14,74.12,0,1.0,79.56,3,0.1564297492524304,0,61.82266666666666,59.49916666666666,59.86540322580645,20.344081244103077,75.20866666666667,69.92983333333333,69.71008064516128,14.42148990771037,60.51766666666666,57.96183333333333,0.0,2.0,2.0,9.0,0.0,0.5200000000000102,49.33,15.0,20.0
124,38.83,31.02,39.32,53.54,0,1.0,38.83,4,0.1564297492524304,0,60.400666666666666,59.3195,59.697120000000005,20.480043566641292,74.126,69.35966666666667,69.58072,14.38121761972847,59.9195,57.78216666666666,0.0,2.0,2.0,9.0,0.0,-34.21,-28.049999999999997,15.0,20.0
125,79.75,28.69,49.81,74.59,0,1.0,79.75,5,0.1564297492524304,0,61.82933333333333,60.02616666666666,59.85626984126984,20.4406054084334,75.30333333333333,69.53633333333332,69.6204761904762,14.379243629086778,59.8395,58.48883333333333,0.0,2.0,2.0,9.0,0.0,10.600000000000001,-16.89,15.0,20.0
126,41.22,31.19,56.85,49.35,0,1.0,41.22,6,0.1564297492524304,0,62.406,59.19166666666667,59.70952755905512,20.16278827626393,73.91866666666667,69.251,69.46086614173228,14.609143259604958,59.33833333333334,57.654333333333334,0.0,2.0,2.0,9.0,0.0,-17.119999999999997,-56.28,15.0,20.0
127,74.44,67.78,73.11,81.37,0,1.0,74.44,7,0.1564297492524304,0,62.94133333333333,59.78866666666667,59.824609375,20.073457258969704,73.75933333333333,69.48833333333333,69.55390625,14.689549400234197,60.02283333333334,58.251333333333335,0.0,2.0,2.0,9.0,0.0,14.240000000000009,41.15,15.0,20.0
128,50.42,38.63,42.99,53.77,0,1.0,50.42,8,0.1564297492524304,0,62.33533333333333,60.0285,59.751705426356594,19.869712905127823,73.25933333333333,68.89133333333332,69.4315503875969,14.586267800968892,60.06733333333333,58.49116666666667,0.0,2.0,2.0,9.0,0.0,-35.82,12.660000000000004,15.0,20.0
129,72.56,44.76,54.03,75.72,0,1.0,72.56,9,0.1564297492524304,0,64.55533333333332,60.00983333333333,59.85023076923077,19.85719273617451,73.58,68.85233333333333,69.47992307692307,14.564449563009454,60.417,58.4725,0.0,2.0,2.0,9.0,0.0,-2.3400000000000034,-19.659999999999997,15.0,20.0
130,58.29,33.35,73.93,82.99,0,1.0,58.29,10,0.1564297492524304,0,64.81,60.30683333333334,59.83832061068702,19.692568631181285,73.56533333333333,69.36716666666666,69.5830534351145,14.508091265743445,60.74533333333333,58.7695,0.0,2.0,2.0,9.0,0.0,30.889999999999993,-34.14000000000001,15.0,20.0
131,64.87,54.01,60.93,80.02,0,1.0,64.87,11,0.1564297492524304,0,62.669999999999995,60.2935,59.87643939393939,19.689146354084073,73.22399999999999,70.01216666666667,69.6621212121212,14.094400750444281,60.8345,58.756166666666665,0.0,2.0,2.0,9.0,0.0,38.699999999999996,-9.949999999999989,15.0,20.0
132,31.46,61.29,36.44,50.72,0,1.0,31.46,12,0.1564297492524304,0,62.644,59.26416666666667,59.662781954887215,19.552506995325682,71.92800000000001,69.68266666666666,69.5196992481203,14.312446268618459,59.97233333333333,57.72683333333334,0.0,2.0,2.0,9.0,0.0,-19.769999999999996,-19.61,15.0,20.0
133,30.32,34.35,60.85,65.33,0,1.0,30.32,13,0.1564297492524304,0,60.24933333333333,58.854166666666664,59.443805970149256,19.89997796537973,72.19866666666667,69.75966666666666,69.4884328358209,14.27573631532303,60.038833333333336,57.316833333333335,0.0,2.0,2.0,9.0,0.0,4.619999999999997,-20.15,15.0,20.0
134,57.0,58.99,35.35,79.12,0,1.0,57.0,14,0.1564297492524304,0,57.466,59.06766666666667,59.425703703703704,19.808491362456078,70.84066666666666,70.377,69.55977777777778,13.8530961233722,59.589666666666666,57.53033333333334,0.0,2.0,2.0,9.0,0.0,37.040000000000006,-16.42,15.0,20.0
135,93.01,66.86,95.62,86.96,0,1.0,93.01,15,0.1627343268412678,0,59.10933333333333,59.984,59.67264705882353,20.08849997352815,72.174,70.69033333333333,69.6877205882353,14.013781469448082,60.44583333333333,58.446666666666665,0.0,2.0,2.0,9.0,0.0,18.799999999999997,50.120000000000005,16.0,21.0
136,32.29,63.58,78.67,53.33,0,1.0,32.29,16,0.1627343268412678,0,58.894,59.680166666666665,59.47277372262774,20.369956898323274,70.258,70.57866666666668,69.56832116788321,14.126407830446157,61.16366666666667,58.14283333333333,0.0,2.0,2.0,9.0,0.0,-6.700000000000003,1.3699999999999974,16.0,21.0
137,46.18,44.43,68.52,71.01,0,0.7,39.25,17,0.1627343268412678,0,56.68,59.485833333333325,59.376449275362326,20.443297297122374,68.796,70.414,69.57876811594204,14.061610221944655,61.57233333333333,57.833,0.0,2.0,2.0,10.0,0.0,-9.879999999999995,15.629999999999999,16.0,21.0
138,51.31,42.57,38.18,51.9,0,0.7,43.61,18,0.1627343268412678,0,54.79666666666667,59.418000000000006,59.318417266187055,20.46389385880426,67.31466666666667,70.00383333333333,69.45158273381296,14.238594494966504,61.61299999999999,57.636833333333335,0.0,2.0,2.0,11.0,0.0,-24.610000000000007,12.54,16.0,21.0
139,43.66,67.54,37.55,77.29,0,0.7,37.11,19,0.1627343268412678,0,55.11866666666666,58.48066666666667,59.20657142857143,19.857241676669236,68.898,70.28716666666666,69.50757142857142,14.21113780099504,60.7415,56.590333333333334,0.0,2.0,2.0,12.0,0.0,17.000000000000007,-16.5,16.0,21.0
140,49.88,33.71,79.2,62.15,0,0.7,42.4,20,0.1627343268412678,0,53.12733333333333,58.315666666666665,59.140425531914886,19.887370352764655,68.06866666666667,70.11483333333332,69.45539007092198,14.246622494967864,61.218333333333334,56.300666666666665,0.0,2.0,2.0,13.0,0.0,-10.339999999999996,-8.439999999999998,16.0,21.0
141,48.43,63.22,53.66,73.41,0,0.7,41.16,21,0.1627343268412678,0,53.608,58.14416666666667,59.065,19.9281508825799,69.67266666666667,70.12650000000001,69.48323943661973,14.249070124284593,61.496166666666674,56.008,0.0,2.0,2.0,14.0,0.0,0.7000000000000028,15.86,16.0,21.0
142,68.55,62.24,68.05,79.03,0,0.7,58.26,22,0.1627343268412678,0,53.215333333333334,58.10783333333334,59.131328671328674,19.906791115449128,69.51666666666667,70.2565,69.55,14.294816273325646,61.6945,55.80016666666666,0.0,2.0,2.0,15.0,0.0,7.799999999999997,2.1400000000000006,16.0,21.0
143,36.26,54.28,51.52,73.01,0,0.7,30.82,23,0.1627343268412678,0,52.27133333333333,57.82666666666667,58.972500000000004,20.096523577151487,70.79933333333334,70.12916666666666,69.57402777777777,14.234565627929054,61.430166666666665,55.42833333333333,0.0,2.0,2.0,16.0,0.0,-7.640000000000001,-23.25,16.0,21.0
144,43.45,59.88,45.52,59.02,0,0.7,36.93,24,0.1627343268412678,0,50.330666666666666,57.597833333333334,58.865448275862065,20.18199979102596,69.68599999999999,69.887,69.50124137931034,14.29883334105459,61.16866666666667,55.09083333333333,0.0,2.0,2.0,17.0,0.0,-14.529999999999994,4.190000000000005,16.0,21.0
145,73.01,58.99,31.98,41.18,0,0.4,43.8,25,0.1627343268412678,0,51.312,57.798,58.96232876712329,20.27565542003179,66.89866666666667,69.25216666666667,69.3072602739726,14.714694499344512,60.45683333333333,54.80416666666667,0.0,2.0,2.0,18.0,1.0,-38.089999999999996,18.540000000000006,16.0,21.0
146,37.12,44.94,60.91,58.47,0,0.4,22.27,26,0.1627343268412678,0,49.461999999999996,57.29666666666666,58.813741496598645,20.41067016286274,65.462,69.135,69.23353741496598,14.772950831542984,60.49716666666667,54.05533333333334,0.0,2.0,2.0,19.0,2.0,-7.030000000000001,-59.85,16.0,21.0
147,47.53,21.66,33.93,64.02,0,0.4,28.52,27,0.1627343268412678,0,50.53333333333333,57.48266666666667,58.7375,20.267080502390957,66.34866666666667,68.99133333333334,69.19831081081081,14.780199932900002,59.89833333333333,53.924499999999995,0.0,2.0,2.0,20.0,3.0,-8.620000000000005,15.68,16.0,21.0
148,70.03,30.01,38.37,94.44,0,0.4,42.02,28,0.1686408085177732,0,53.18066666666667,57.6155,58.81328859060403,20.32362884861538,68.28933333333333,69.6305,69.36771812080538,15.039767896807136,59.5855,53.5905,0.0,2.0,2.0,21.0,4.0,38.349999999999994,3.7900000000000063,16.0,22.0
149,65.45,63.55,65.7,88.94,0,0.4,39.27,29,0.1763148917980758,0,53.744,57.821333333333335,58.85753333333333,20.339654469897035,68.94399999999999,70.08033333333333,69.4982,15.208833401886146,60.052666666666674,53.36,0.0,2.0,2.0,22.0,5.0,26.989999999999995,-33.3,16.0,23.0
150,57.38,60.86,52.62,97.72,0,0.4,34.43,30,0.1803126151986418,0,51.36866666666666,57.55083333333334,58.84774834437086,20.23376673392619,69.66133333333333,70.3585,69.68509933774835,15.561045216190942,59.958666666666666,52.706999999999994,0.0,2.0,2.0,23.0,6.0,16.689999999999998,-10.979999999999997,16.0,24.0
151,73.59,30.96,78.79,78.21,0,0.4,44.15,31,0.1803126151986418,0,54.122,57.92383333333333,58.944736842105264,20.32098965724154,71.32,70.42083333333333,69.74118421052631,15.585265780963663,59.99316666666667,52.717333333333336,0.0,2.0,2.0,23.0,7.0,3.739999999999995,38.07,16.0,24.0
152,54.91,47.77,65.96,52.53,0,0.7,46.67,32,0.1803126151986418,0,54.70399999999999,57.64,58.918366013071896,20.24067527512905,70.088,69.44383333333332,69.62869281045752,14.806706690638498,59.82516666666667,52.476,0.0,2.0,2.0,23.0,7.0,-58.620000000000005,-24.480000000000004,16.0,24.0
153,42.88,43.13,73.41,72.64,0,0.7,36.45,33,0.1803126151986418,0,54.142,57.85083333333333,58.814220779220776,20.014949352892955,71.47066666666666,69.5645,69.64824675324675,14.802693573599985,60.216833333333334,52.655166666666666,0.0,2.0,2.0,23.0,7.0,7.239999999999995,-36.68,16.0,24.0
154,48.55,69.38,32.01,45.64,0,0.7,41.27,34,0.1803126151986418,0,54.468,57.54533333333334,58.748000000000005,20.01468676566495,69.36066666666667,69.1735,69.49335483870968,15.121573748360936,60.063166666666675,52.39566666666667,0.0,2.0,2.0,23.0,7.0,-23.459999999999994,9.719999999999999,16.0,24.0
155,75.04,41.09,43.84,106.85,0,0.7,63.78,35,0.1866704162991044,0,56.14533333333334,57.18533333333333,58.852435897435896,19.486878633328033,72.34066666666666,69.60033333333332,69.73282051282051,15.813555970412807,59.33266666666667,52.089666666666666,0.0,2.0,2.0,23.0,7.0,25.61,-4.709999999999994,16.0,25.0
156,66.66,26.58,65.79,63.87,0,0.7,56.66,36,0.1866704162991044,0,57.36066666666667,56.67133333333333,58.90216560509554,18.800114087885593,71.70466666666667,69.27116666666666,69.69547770700638,15.722071939583735,58.96,51.65283333333333,0.0,1.0,2.0,23.0,7.0,-19.750000000000007,25.439999999999998,16.0,25.0
157,54.61,32.36,73.54,57.81,0,0.7,46.42,37,0.1866704162991044,0,56.431333333333335,57.026666666666664,58.875,18.5505263908745,70.28999999999999,69.17733333333332,69.62025316455696,15.774177984080383,59.308,51.955,0.0,1.0,2.0,23.0,7.0,-5.6299999999999955,-19.83,16.0,25.0
158,38.18,39.55,78.47,42.61,0,0.4,22.91,38,0.1866704162991044,0,56.55933333333334,57.03366666666667,58.7448427672956,18.54321073314396,68.26333333333334,69.24033333333334,69.45037735849057,15.65804130516088,59.397666666666666,51.7075,0.0,1.0,2.0,24.0,8.0,3.780000000000001,-12.240000000000002,16.0,25.0
